"Scenario_Set","Scenario_Name","Scenario","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","Alpha_true","r_carry","Accrual","T_assess","Cycle_Max","Continuous_Enrollment","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,3,1,5,0.6,0.765,0.6211,NA,NA,NA,0,0.0363,0.0363,0.0192,27.8952,22.4904,12.4496,353.9272,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,3,1,6,0.65,0.83,0.7401,NA,NA,NA,0,0,0,0,27.8952,22.4904,12.4496,353.9272,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,3,1,7,0.7,0.895,0.7817,NA,NA,NA,0,0,0,0,27.8952,22.4904,12.4496,353.9272,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,3,1,8,0.8,1,0.815,NA,NA,NA,0,0,0,0,27.8952,22.4904,12.4496,353.9272,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,3,1,1,0.3,0.3,0.2848,0.0761,NA,NA,55.746,16.3337,16.3337,0,27.8861,22.0212,12.248,350.1304,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,3,1,2,0.35,0.44,0.3685,NA,NA,NA,25.1008,7.0116,7.0116,3.8841,27.8861,22.0212,12.248,350.1304,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,3,1,3,0.5,0.605,0.4297,NA,NA,NA,5.3427,3.1935,3.1935,1.5927,27.8861,22.0212,12.248,350.1304,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,3,1,4,0.55,0.7,0.4798,NA,NA,NA,1.4617,1.1537,1.1537,0.2933,27.8861,22.0212,12.248,350.1304,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,3,1,5,0.6,0.765,0.6134,NA,NA,NA,0.1008,0.1769,0.1769,0.0842,27.8861,22.0212,12.248,350.1304,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,3,1,6,0.65,0.83,0.7338,NA,NA,NA,0,0.0166,0.0166,0.0106,27.8861,22.0212,12.248,350.1304,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,3,1,7,0.7,0.895,0.7762,NA,NA,NA,0,0,0,0,27.8861,22.0212,12.248,350.1304,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,3,1,8,0.8,1,0.8102,NA,NA,NA,0,0,0,0,27.8861,22.0212,12.248,350.1304,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,3,1,1,0.3,0.3,0.2852,NA,NA,NA,55.0907,16.9083,16.9083,0,28.0116,22.5323,11.8448,355.7892,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,3,1,2,0.35,0.44,0.369,NA,NA,NA,25.9073,7.0645,7.0645,3.7359,28.0116,22.5323,11.8448,355.7892,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,3,1,3,0.5,0.605,0.4303,NA,NA,NA,5.494,2.8004,2.8004,1.5,28.0116,22.5323,11.8448,355.7892,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,3,1,4,0.55,0.7,0.4803,NA,NA,NA,1.6129,1.0842,1.0842,0.1845,28.0116,22.5323,11.8448,355.7892,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,3,1,5,0.6,0.765,0.6143,NA,NA,NA,0.0504,0.1512,0.1512,0.0575,28.0116,22.5323,11.8448,355.7892,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,3,1,6,0.65,0.83,0.7347,NA,NA,NA,0,0.003,0.003,0.0015,28.0116,22.5323,11.8448,355.7892,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,3,1,7,0.7,0.895,0.7769,NA,NA,NA,0,0,0,0,28.0116,22.5323,11.8448,355.7892,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,3,1,8,0.8,1,0.8108,NA,NA,NA,0,0,0,0,28.0116,22.5323,11.8448,355.7892,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.3,0,0.0714,28,3,1,1,0.3,0.3,0.2241,NA,NA,NA,38.004,11.3211,11.3211,0,28.6058,22.6683,7.3589,351.3379,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.3,0,0.0714,28,3,1,2,0.35,0.44,0.3446,NA,NA,NA,42.3387,10.6588,10.6588,3.4839,28.6058,22.6683,7.3589,351.3379,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.3,0,0.0714,28,3,1,3,0.5,0.605,0.4911,NA,NA,NA,10.8367,5.2802,5.2802,2.0388,28.6058,22.6683,7.3589,351.3379,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.3,0,0.0714,28,3,1,4,0.55,0.7,0.6271,NA,NA,NA,1.1089,1.1628,1.1628,0.312,28.6058,22.6683,7.3589,351.3379,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.3,0,0.0714,28,3,1,5,0.6,0.765,0.7321,NA,NA,NA,0.3528,0.1739,0.1739,0.0978,28.6058,22.6683,7.3589,351.3379,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.3,0,0.0714,28,3,1,6,0.65,0.83,0.8063,NA,NA,NA,0,0.0091,0.0091,0.005,28.6058,22.6683,7.3589,351.3379,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.3,0,0.0714,28,3,1,7,0.7,0.895,0.8574,NA,NA,NA,0,0,0,0,28.6058,22.6683,7.3589,351.3379,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.3,0,0.0714,28,3,1,8,0.8,1,0.8927,NA,NA,NA,0,0,0,0,28.6058,22.6683,7.3589,351.3379,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,1,1,1,0.3,0.3,0.2769,0,NA,NA,50.3528,16.3926,16.3926,0,27.9269,27.9269,11.7944,408.6465,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,1,1,2,0.35,0.53,0.3605,NA,NA,NA,28.3266,7.246,7.246,0,27.9269,27.9269,11.7944,408.6465,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,1,1,3,0.5,0.71,0.4219,NA,NA,NA,7.6613,3.1436,3.1436,0,27.9269,27.9269,11.7944,408.6465,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,1,1,4,0.55,0.85,0.4724,NA,NA,NA,1.7137,1.0297,1.0297,0,27.9269,27.9269,11.7944,408.6465,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,1,1,5,0.6,0.93,0.6073,NA,NA,NA,0.1512,0.1104,0.1104,0,27.9269,27.9269,11.7944,408.6465,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,1,1,6,0.65,1,0.7294,NA,NA,NA,0,0.0045,0.0045,0,27.9269,27.9269,11.7944,408.6465,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,1,1,7,0.7,1,0.7724,NA,NA,NA,0,0,0,0,27.9269,27.9269,11.7944,408.6465,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,1,1,8,0.8,1,0.8069,NA,NA,NA,0,0,0,0,27.9269,27.9269,11.7944,408.6465,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,1,1,1,0.3,0.3,0.2768,0.0782,NA,NA,49.8488,16.3397,16.3397,0,27.9073,27.9073,11.8952,408.5342,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,1,1,2,0.35,0.53,0.3604,NA,NA,NA,29.0323,7.2566,7.2566,0,27.9073,27.9073,11.8952,408.5342,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,1,1,3,0.5,0.71,0.4219,NA,NA,NA,7.6613,3.1663,3.1663,0,27.9073,27.9073,11.8952,408.5342,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,1,1,4,0.55,0.85,0.4724,NA,NA,NA,1.4617,1.0312,1.0312,0,27.9073,27.9073,11.8952,408.5342,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,1,1,5,0.6,0.93,0.6073,NA,NA,NA,0.1008,0.1089,0.1089,0,27.9073,27.9073,11.8952,408.5342,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,1,1,6,0.65,1,0.7294,NA,NA,NA,0,0.0045,0.0045,0,27.9073,27.9073,11.8952,408.5342,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,1,1,7,0.7,1,0.7725,NA,NA,NA,0,0,0,0,27.9073,27.9073,11.8952,408.5342,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,1,1,8,0.8,1,0.807,NA,NA,NA,0,0,0,0,27.9073,27.9073,11.8952,408.5342,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,1,1,1,0.3,0.3,0.2914,NA,NA,NA,48.8911,16.5151,16.5151,0,28.0312,28.0312,11.996,410.2086,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,1,1,2,0.35,0.53,0.3798,NA,NA,NA,30.5948,7.1991,7.1991,0,28.0312,28.0312,11.996,410.2086,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,1,1,3,0.5,0.71,0.4452,NA,NA,NA,6.9556,3.1331,3.1331,0,28.0312,28.0312,11.996,410.2086,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,1,1,4,0.55,0.85,0.4975,NA,NA,NA,1.4617,1.0766,1.0766,0,28.0312,28.0312,11.996,410.2086,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,1,1,5,0.6,0.93,0.6415,NA,NA,NA,0.1008,0.1028,0.1028,0,28.0312,28.0312,11.996,410.2086,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,1,1,6,0.65,1,0.771,NA,NA,NA,0,0.0045,0.0045,0,28.0312,28.0312,11.996,410.2086,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,1,1,7,0.7,1,0.8162,NA,NA,NA,0,0,0,0,28.0312,28.0312,11.996,410.2086,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,1,1,8,0.8,1,0.8537,NA,NA,NA,0,0,0,0,28.0312,28.0312,11.996,410.2086,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,1,1,1,0.3,0.3,0.2141,NA,NA,NA,31.5524,10.0207,10.0207,0,28.6255,28.6255,7.1573,418.5546,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,1,1,2,0.35,0.53,0.3312,NA,NA,NA,47.0262,11.0958,11.0958,0,28.6255,28.6255,7.1573,418.5546,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,1,1,3,0.5,0.71,0.4775,NA,NA,NA,12.3992,5.8564,5.8564,0,28.6255,28.6255,7.1573,418.5546,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,1,1,4,0.55,0.85,0.6167,NA,NA,NA,1.6633,1.4153,1.4153,0,28.6255,28.6255,7.1573,418.5546,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,1,1,5,0.6,0.93,0.7255,NA,NA,NA,0.1512,0.2147,0.2147,0,28.6255,28.6255,7.1573,418.5546,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,1,1,6,0.65,1,0.8027,NA,NA,NA,0.0504,0.0227,0.0227,0,28.6255,28.6255,7.1573,418.5546,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC7",7,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,1,1,7,0.7,1,0.8558,NA,NA,NA,0,0,0,0,28.6255,28.6255,7.1573,418.5546,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
